ourgaiaids_oid,pop_id,TIC,gaiadr3_source_id,epic_id,per,group,age_Myr,disco_paper,author,year,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
124,123,272248916,6207141200664109184,,0.3708333333,Upper CentaurusâLupus,16.0,Bouma_2024,Bouma,2024,1636148068921376768,Gaia DR3 6207141200664109184,6207141200664109184,318832881,2016.0,229.49273789339068,0.08186429,-33.57866921354107,0.06383149,12.402713677021127,0.09004333,137.74161,52.852474,-32.91694146690504,0.10459563,-41.35044214605862,0.08283411,0.0130876405,-0.32497844,0.16628417,-0.07648231,-0.037116863,0.03313754,0.38772658,0.0077914987,0.23756553,0.13741347,195,0,195,0,61.881325,5695.5093,0.6162296,206.41101,31,true,1.2545046,,,,,,,,22,13,0.14754562,26,8,0,6.503205E-4,60.949963,0,0,5.4981127,0.17198469,0.2600725,0.21484704,0.6914652,-124.26738,4.07524,-10.725419,-31.900732,false,203,78685.99463162315,99.64711,789.64655,13.447623,24,13218.691885416974,74.320724,177.8601,15.035571,25,103733.00377754332,257.3276,403.1165,12.208103,1.4863089,0,0,0,0,0,2.827468,1.5879478,1.2395201,1.0732306,3.93479,1,12,2,10,17.54249,4.532247,8.396813E-6,922.84106,38.565247,3500.0,4.5,0.25,101,,,,11.621336,0.0346497,10,,NOT_AVAILABLE,334.8824220217451,20.048462818326065,235.96310345227687,-14.801548954389107,false,false,0,true,true,false,false,false,false,true,false,1.3750302E-13,6.868207E-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,
125,124,440725886,63661521387693824,,0.1633333333,Pleiades,112.0,Bouma_2024,Bouma,2024,1636148068921376768,Gaia DR3 63661521387693824,63661521387693824,529308094,2016.0,58.24225480179571,0.047681406,21.424001124250438,0.031947207,7.375073715479337,0.050020155,147.44205,49.31527,18.876573294568246,0.05749682,-45.55953104184667,0.042399127,0.19324891,0.2902783,-0.16678281,0.14547646,-0.04812674,0.25494492,0.5812055,-0.011811482,-0.10242321,0.32334796,322,0,320,2,1.5955151,378.68954,0.119059175,1.2464375,31,false,1.244032,,,,,,,,37,17,0.08462218,45,9,0,0.004088128,19.291973,0,0,1.0631554,0.42397267,0.51433164,0.1824865,0.32861516,-18.012768,-7.074719,-12.806218,20.66489,false,392,7342.946772533668,14.439068,508.54715,16.022692,43,1104.7429592524556,13.443064,82.179405,17.730389,44,9834.706351108845,56.60256,173.75021,14.765992,1.4897901,0,2,0,1,0,2.9643965,1.7076969,1.2566996,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,169.6873847779052,-24.541367461073488,60.65537126738467,1.1616720358293104,false,false,0,true,false,false,true,false,true,true,false,1.2558453E-13,6.2783914E-13,0.9976672,3389.6003,3380.8713,3391.9607,4.7884,4.7836,4.7937,0.1194,0.1131,0.1259,131.2477,129.9789,132.2217,1.172,1.1492,1.1849,0.7379,0.7233,0.7461,0.4947,0.4852,0.4998,MARCS
126,125,234295610,6485423779719878016,,0.7620833333,TucanaâHorologium,40.0,Zhan_2019,Zhan,2019,1636148068921376768,Gaia DR3 6485423779719878016,6485423779719878016,604593278,2016.0,357.9839780104436,0.01221732,-64.79319622419814,0.012868661,20.781821688375363,0.01571036,1322.8102,95.62576,74.58495794947086,0.0151428105,-59.844550746429114,0.016927078,-0.26577184,0.14792183,-0.0716198,0.080855176,-0.05991231,0.13474838,-0.054820787,0.04735103,-0.32331443,-0.21013024,388,0,384,4,3.5677567,532.26825,0.07835827,3.9972305,31,false,1.2360562,,,,,,,,44,25,0.02500057,50,20,0,0.023138171,28.957905,0,0,1.1314299,0.08939224,0.22580434,0.11014022,0.18849526,-0.756915,53.46732,43.15327,-42.434826,false,411,53950.972385452944,53.612343,1006.3163,13.857368,45,7677.206984259457,43.091545,178.1604,15.625534,45,73134.41497463426,212.0738,344.8536,12.587591,1.4978715,0,4,0,1,0,3.037943,1.7681656,1.2697773,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,312.9717339926416,-51.159472095454035,318.72081990481814,-55.50308757866316,false,false,0,true,true,false,false,false,false,true,false,1.13637784E-13,5.67615E-13,0.99885,,,,,,,,,,,,,,,,,,,,,,
127,126,224283342,6534521406305916928,,0.8875,Columba,42.0,Zhan_2019,Zhan,2019,1636148068921376768,Gaia DR3 6534521406305916928,6534521406305916928,1504184253,2016.0,356.35759611328245,0.012430992,-40.337832613794546,0.015730463,26.302980157265605,0.019870523,1323.7185,134.047,108.40767751645477,0.018526247,-78.84397522071863,0.019850664,-0.057076674,0.015617542,-0.20662862,0.15675901,-0.18634072,0.17336997,0.017595133,-0.12069878,-0.24416482,-0.19969986,346,0,345,1,6.675729,603.03455,0.10299412,7.33026,31,false,1.2368121,,,,,,,,40,18,0.029451072,46,15,0,0.012139905,77.89059,0,0,1.2655724,0.23166087,0.2246112,0.17801864,0.7061131,121.45845,-89.72857,-18.429945,15.81065,false,376,66047.76799175312,40.140877,1645.3993,13.637721,44,9404.49573542203,28.265955,332.7146,15.405204,44,89427.53074233262,148.85825,600.7563,12.369218,1.496372,0,2,0,2,0,3.035986,1.7674828,1.2685032,6.235383,25.6781,1,25,5,15,24.368279,88.08116,0.0,925.6457,41.67755,3300.0,4.5,0.25,101,,,,11.80252,0.025709057,20,,NOT_AVAILABLE,344.6527749672505,-71.01402989053817,338.35288570800253,-35.07287782643381,false,false,0,true,true,false,false,false,false,true,false,1.1961469E-13,5.974694E-13,0.9982583,,,,,,,,,,,,,,,,,,,,,,
128,127,289840926,6801191424589717888,,0.2,Beta Pic moving group,24.0,Guenther_2022,Guenther,2022,1636148068921376768,Gaia DR3 6801191424589717888,6801191424589717888,453835357,2016.0,317.62939346252875,0.042389326,-27.181317661676555,0.031275958,24.836685279374795,0.058898587,421.68558,103.47946,70.15991602458388,0.052241713,-76.06303832919629,0.039260596,0.28920534,0.32490402,-0.33522347,-0.35843217,-0.038697504,-0.16559,-0.18209809,-0.60401785,-0.46661,0.5033095,264,0,262,2,3.4758923,759.9875,0.29262453,19.053724,31,false,1.1892828,,,,,,,,30,16,0.08692896,38,10,0,0.06067985,77.92414,0,0,1.1558069,0.2289652,0.37581152,0.29580113,0.4673926,-51.95533,-24.072601,-43.466156,31.647606,false,312,21647.0600704854,49.781075,434.84518,14.848869,32,1790.5762118976038,20.286343,88.26511,17.20606,32,32865.63364902902,218.01393,150.75015,13.45604,1.6009661,0,1,0,0,0,3.75002,2.357191,1.392829,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,19.446885619952635,-41.283931761946356,311.92870133491624,-10.407404375163633,false,false,0,true,true,false,false,false,true,true,false,1.02035554E-13,5.5568595E-11,0.9999987,2843.4666,2833.7253,2847.092,4.7131,4.5504,4.7399,0.3344,0.2886,0.3796,40.5572,39.1926,48.0693,0.0039,2.0E-4,0.0256,0.0022,1.0E-4,0.0146,0.0018,0.0,0.0122,MARCS
129,128,141146667,860453786736413568,,0.16375,Field,,Bouma_2024,Bouma,2024,1636148068921376768,Gaia DR3 860453786736413568,860453786736413568,250784766,2016.0,166.3122319891457,0.016592827,59.251689363759255,0.018127326,17.32473943539815,0.025018973,692.46405,80.665726,-73.93333870371603,0.021750744,32.26175202634015,0.023704883,0.33431086,-0.18952945,-0.076179795,-0.007745306,-0.11948894,-0.04946924,-0.123045094,0.06795443,-0.14462759,0.37474713,588,0,585,3,7.458099,1169.9893,0.18023373,13.114562,31,false,1.2183534,,,,,,,,68,31,0.03707571,71,27,0,0.0054799765,49.423473,0,0,1.2261695,0.051157955,0.33122176,0.1307055,0.37273702,145.84709,-53.63632,24.429588,39.92031,false,595,24794.377340228744,46.786934,529.9423,14.701484,68,2950.511786228042,22.102032,133.49504,16.6638,71,34988.3608308431,177.42085,197.20546,13.388086,1.5301402,0,5,0,0,0,3.275713,1.9623156,1.3133974,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,145.2617407696506,53.02801710289126,137.64635283995977,47.76381218459021,false,false,0,true,true,false,false,false,false,true,false,1.0228276E-13,5.1089726E-13,0.9999742,,,,,,,,,,,,,,,,,,,,,,
130,130,68045555,6049821633855485440,203849738,0.619,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6049821633855485440,6049821633855485440,638820910,2016.0,242.47029258143638,0.03695911,-24.698324548249317,0.02208665,7.159876096533086,0.04136593,173.0863,28.328442,-11.372189073102764,0.05226847,-25.94559474021986,0.03756709,-0.4327352,-0.11682457,-0.10834528,0.14975667,0.020741547,0.23585086,0.22216034,-0.071574785,-0.15439636,-0.009084712,458,0,455,3,2.5878227,768.22736,0.18852311,6.5827317,31,false,1.204769,,,,,,,,52,16,0.07264587,54,12,0,0.02309453,28.682535,1,0,1.0867276,0.33000207,0.6365127,0.34703642,0.34668344,14.3536415,19.486938,20.593899,34.335163,false,469,12446.703136501457,10.4393425,1192.2881,15.449731,50,1298.344475848903,13.059128,99.420456,17.555067,46,18297.12930874409,26.043182,702.56885,14.091938,1.5743506,0,1,0,1,0,3.463129,2.1053362,1.3577929,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,350.1530499741997,19.47570445152878,245.11751212154974,-3.6058371567579313,false,false,0,true,false,false,true,false,false,true,false,1.020579E-13,5.1348915E-13,0.9999964,,,,,,,,,,,,,,,,,,,,,,
131,131,68131578,6049554108931809152,203692610,1.821,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6049554108931809152,6049554108931809152,1294901578,2016.0,242.63170714911683,0.037276376,-25.26726684500043,0.022697859,6.340576302489331,0.0426649,148.6134,25.508018,-11.469342967632006,0.050900575,-22.78405498582223,0.03712158,-0.5008373,-0.08055095,-0.161724,0.05309966,0.071500026,0.1896224,0.23836881,-0.1556886,-0.13958932,-0.028753642,547,0,545,2,2.7957094,716.4873,0.1460321,3.1283345,31,false,1.228479,,,,,,,,62,16,0.07107065,65,15,0,0.028823124,14.418961,2,0,1.0856313,0.39007294,0.6540095,0.4089572,0.38473812,20.278505,21.385534,23.11958,34.40355,false,555,9222.180608216016,5.1117706,1804.1069,15.775283,59,1197.0069084834438,7.7001257,155.45291,17.643301,57,12756.301793408862,17.287796,737.879,14.483583,1.5130162,0,0,0,1,0,3.1597176,1.8680182,1.2916994,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,349.82768933334694,18.97498333869715,245.36645985037296,-4.138200060247742,false,false,0,true,false,false,true,false,true,true,false,1.0355536E-13,6.752191E-13,0.99984825,3391.3425,3384.8474,3414.3967,4.5218,4.4673,4.5346,0.1604,0.1441,0.1822,158.1768,155.4425,168.8387,1.501,1.4734,1.5504,0.932,0.9145,0.9638,0.6403,0.6289,0.6606,MARCS
132,132,49165224,6249001841715440512,205374937,0.6345,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6249001841715440512,6249001841715440512,713804220,2016.0,242.8255133304144,0.079443395,-17.95809162613255,0.053416006,7.203407012494224,0.08626834,83.50001,24.93327,-7.742438553739278,0.11673573,-23.700686617993,0.0803086,-0.16125382,0.07182096,-0.097732455,0.17936763,-0.116160125,0.21754943,0.08124332,-0.047908172,0.15990649,0.08374222,255,0,254,1,71.72481,9256.817,0.64682525,263.32965,31,false,1.2305675,,,,,,,,29,15,0.16252108,32,9,0,0.018810209,96.62538,0,0,5.568927,0.13977608,0.40968615,0.188591,0.41625988,-136.82393,12.681085,-30.76065,-37.630695,false,276,64111.03926458857,167.7833,382.1062,13.670034,30,8949.87793956845,109.390686,81.81572,15.459,29,89225.8855365012,504.8953,176.72156,12.371668,1.5313394,0,1,0,1,0,3.0873318,1.7889652,1.2983665,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,355.7037835613295,23.82835835586017,244.20954479333776,3.0812095895968845,false,false,0,true,true,false,true,false,false,true,false,1.0405995E-13,5.1977417E-13,0.99979824,,,,,,,,,,,,,,,,,,,,,,
133,133,391993423,6039044255241799808,202873945,0.6258,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6039044255241799808,6039044255241799808,192774911,2016.0,245.41629176731092,0.053862978,-28.05198170812338,0.031555016,6.043001264922795,0.058511168,103.27945,25.384832,-9.693956479974506,0.07736718,-23.460966245342668,0.055744626,-0.39492893,-0.11605001,0.0076436824,0.08129891,0.07460905,0.10954234,0.37505737,-0.09617474,-0.05843081,-0.16810188,465,8,463,2,-0.58269715,675.94904,0.22921194,4.6245813,31,false,1.1863871,,,,,,,,54,17,0.10851584,56,8,0,0.034246445,16.171045,0,0,0.980086,,,,,,,,,false,463,6239.984533057095,5.996438,1040.6152,16.199408,53,508.65451471403753,5.0795717,100.13728,18.572485,54,9559.31804949589,23.487738,406.99185,14.796828,1.6134611,0,0,0,0,0,3.7756567,2.3730774,1.4025793,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,349.50639176914086,15.253306568983408,248.31626295606128,-6.444496155788661,false,false,0,true,false,false,true,false,false,true,false,1.02026094E-13,5.4289254E-11,0.99999964,3484.349,3482.0066,3486.6548,4.2989,4.2906,4.3035,0.3982,0.396,0.3994,178.4184,177.5232,179.8529,3.1347,3.1222,3.1483,1.8663,1.8586,1.8749,1.3302,1.3257,1.335,MARCS
134,134,203444707,6051728977289000064,204296148,0.5314,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6051728977289000064,6051728977289000064,1060261357,2016.0,246.21582939465287,0.06715049,-22.89534808540088,0.03908735,7.0762377174033615,0.071873434,98.45415,27.455362,-10.121897187551383,0.08172017,-25.521444644461365,0.06133578,-0.41973186,-0.18762954,-0.22147416,0.12105785,0.08337906,0.1392117,0.13959146,-0.09831778,-0.07598772,-0.24477333,396,0,394,2,3.874377,962.4224,0.39793,11.997277,31,false,1.1667664,,,,,,,,45,17,0.118296675,48,12,0,0.0062074754,145.16536,0,0,1.1411753,0.21123819,0.5829261,0.30016133,0.28783292,5.7102423,17.50672,12.482448,36.540016,false,412,5793.061125653592,9.050558,640.07776,16.280096,46,310.41299713834405,8.195765,37.874805,19.108692,48,9419.720466073242,32.348717,291.19302,14.8128,1.6796186,0,1,0,1,0,4.295892,2.828596,1.4672956,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,354.0067193427151,18.175542390697377,248.18526523326673,-1.2392858599009462,false,false,0,true,false,false,true,false,false,true,false,1.0203155E-13,5.096428E-13,0.9999991,,,,,,,,,,,,,,,,,,,,,,
135,135,175597010,6049165500286247040,203962559,1.5402,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6049165500286247040,6049165500286247040,1121316297,2016.0,246.7103491547624,0.07098326,-24.231301760775256,0.04061905,7.359346730642398,0.08342793,88.21203,28.059284,-6.1200098377278085,0.1009931,-27.383734688577924,0.06854643,-0.49940968,0.045240927,0.056262515,-0.12375901,0.036118902,-0.0701862,0.47176903,-0.4055152,0.09065983,-0.299209,480,0,477,3,1.6440475,853.7837,0.38443285,10.855278,31,false,1.1772212,,,,,,,,55,16,0.14664334,57,8,0,0.017178584,4.7323403,0,0,1.053265,0.434915,0.7123626,0.39851654,0.42466682,11.639258,17.341908,15.098863,25.69013,false,481,5292.633124984236,5.4790816,965.9708,16.378187,56,344.5246699998357,7.8870587,43.682274,18.995491,52,8320.282402182998,21.737146,382.7679,14.947551,1.6371448,0,1,0,2,0,4.0479403,2.6173038,1.4306364,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.2674548039706,16.953449930486904,248.84546965825103,-2.486215529082205,false,false,0,true,false,false,true,false,false,true,false,1.0202233E-13,5.096286E-13,1.0,3474.218,3467.0276,3478.7642,4.0267,4.006,4.0461,-0.4662,-0.5363,-0.4409,142.742,140.6452,145.0713,4.8452,4.8319,4.8608,2.9111,2.9024,2.9212,1.8773,1.8734,1.8817,MARCS
136,136,175861088,6049107020011536000,203927435,0.482,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6049107020011536000,6049107020011536000,455855257,2016.0,247.17937338673056,0.06264355,-24.38127673189421,0.038654998,7.1991180914904565,0.06907405,104.22319,26.064949,-7.730944741403269,0.08166668,-24.892048244789446,0.061354395,-0.25736693,-0.19573401,-0.0759427,0.0033526924,-0.054382183,0.04655912,0.03608937,-0.106412254,0.07646972,-0.0988001,325,0,324,1,2.041179,779.24927,0.40016738,13.366754,31,false,1.1658989,,,,,,,,37,17,0.1138532,38,10,0,0.026229447,17.609365,0,0,1.0808173,0.0873908,0.491544,0.19066274,0.29470453,-46.995228,13.767352,0.43927765,-44.21507,false,332,7229.558434496453,7.0263286,1028.9241,16.039587,36,399.43821498956027,11.132166,35.881447,18.834919,35,11703.610083405974,28.95751,404.16495,14.577096,1.6741061,0,2,0,0,0,4.257823,2.795332,1.462491,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.44344444495476,16.532970341282038,249.29150897150248,-2.5677049809232897,false,false,0,true,false,false,true,false,false,true,false,1.0202233E-13,5.0959703E-13,1.0,3567.9358,3564.136,3571.6633,3.975,3.9666,4.0002,0.1686,0.1617,0.1754,140.7119,137.8013,141.7333,5.3396,5.3226,5.3564,3.1438,3.1332,3.1544,2.1078,2.1027,2.113,MARCS
137,137,49040989,6245669050173377280,205024957,1.6656,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6245669050173377280,6245669050173377280,1186910433,2016.0,242.5458049597998,0.04803365,-19.767863998277722,0.028089471,7.202067409861163,0.050293587,143.20052,25.78766,-11.71376444241401,0.059972994,-22.97370519138846,0.04088859,-0.2314672,-0.2754448,-0.33111507,0.04945273,-0.04259667,0.09153903,0.10511996,-0.118632436,-0.0039740955,-0.17323576,265,0,265,0,0.6540209,344.16943,0.13547283,1.8273941,31,false,1.213053,,,,,,,,30,15,0.086017065,33,11,0,0.060639035,10.652011,0,0,1.0275234,0.171522,0.45472783,0.18776798,0.32669878,-140.96207,14.08337,-12.408167,-34.749283,false,273,9026.88651374244,17.332659,520.8022,15.798522,31,994.9899527837142,13.041583,76.29365,17.843996,30,13028.774928632507,79.815315,163.23653,14.460636,1.553555,0,1,0,1,0,3.38336,2.045474,1.3378859,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.05062393791235,22.808197146210205,244.2799603930081,1.25353996674677,false,false,0,true,false,false,false,false,false,true,false,1.0207138E-13,5.2998697E-13,0.9999951,3325.8237,3321.7947,3330.1865,4.4907,4.4837,4.5031,0.1781,0.1712,0.187,138.5145,136.953,139.6094,1.7793,1.7635,1.7971,1.0835,1.0738,1.0948,0.7624,0.7562,0.7693,MARCS
138,139,49585759,6050333112920811776,204143627,1.125,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 6050333112920811776,6050333112920811776,1211062451,2016.0,243.99687779344228,0.03774392,-23.493537942986205,0.021233609,7.264488205855166,0.042859085,169.49704,25.928982,-10.280946088542446,0.051476486,-23.80365987211455,0.034840602,-0.43150476,-0.032845408,-0.22093683,0.17663856,-0.0059436443,0.23654698,0.07132846,-0.24503167,-0.1236926,-0.06307132,416,0,414,2,1.1032921,520.76196,0.09615,1.374624,31,false,1.2220675,,,,,,,,47,16,0.07259167,49,14,0,0.027936274,37.13299,1,0,1.0379974,0.28037372,0.62175333,0.27853754,0.37679964,16.121979,17.549332,19.182854,34.392708,false,419,10544.808960523998,7.3159256,1441.35,15.62977,44,1297.8816147573664,8.863967,146.42221,17.555454,43,14807.799162764675,24.801332,597.0566,14.32167,1.5273564,0,3,0,0,0,3.2337847,1.925684,1.3081007,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.0959867335608,19.290668265819846,246.27384028818733,-2.170648496820103,false,false,0,true,false,false,true,false,false,true,false,1.02374855E-13,6.1933894E-13,0.99996513,,,,,,,,,,,,,,,,,,,,,,
139,140,413551134,4324709330348851968,205483258,5.667,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1636148068921376768,Gaia DR3 4324709330348851968,4324709330348851968,66294272,2016.0,245.8522024635021,0.015845094,-17.290986891196344,0.00842426,7.707113721573835,0.016667822,462.39478,28.874922,-13.359978612029062,0.019699123,-25.598282298822696,0.015051519,-0.4800254,-0.18132709,-0.1736268,0.039379936,0.1018123,0.098451965,0.16167541,-0.15616101,0.005999028,-0.21345443,502,0,501,1,7.3442264,716.48083,0.064441375,4.1461644,31,false,1.2798624,,,,,,,,58,17,0.028223021,62,14,0,0.016405197,150.14702,0,0,1.2412971,0.32477185,0.65245646,0.4041689,0.3141764,6.9314337,18.380972,12.599238,28.844917,false,532,80702.14862113415,333.314,242.1205,13.420155,61,16776.481373411112,301.668,55.6124,14.77679,61,99029.38221932761,994.83325,99.5437,12.258486,1.4349787,0,1,0,0,0,2.5183039,1.3566351,1.1616688,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,358.30169392295613,22.083617643944628,246.94131464859365,4.236129856985203,false,false,0,false,false,false,true,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3574.8843,3572.777,3577.2324,3.9909,3.9887,3.9959,-0.4169,-0.4246,-0.4065,128.7534,128.4075,129.0541,0.9548,0.9488,0.9611,0.6318,0.6277,0.6361,0.3909,0.3886,0.3933,MARCS
140,141,220604303,6246938127111232640,204882444,0.3829,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,1636148068921376768,Gaia DR3 6246938127111232640,6246938127111232640,1586004751,2016.0,238.7713092430406,0.019753302,-20.435605955142698,0.013308839,6.92882559076139,0.021457227,322.9134,25.723812,-13.439639958859537,0.027126553,-21.93377808120376,0.017530845,-0.002001511,2.965445E-4,-0.01639006,-0.06969304,-0.31936675,-0.0053240093,0.6173324,-0.0694509,-0.32428327,0.09739465,317,0,316,1,4.254788,407.30188,0.07100146,2.9014559,31,false,1.2676823,,,,,,,,38,18,0.03765205,48,8,0,0.013550039,67.90967,1,0,1.1742331,0.21688996,0.5867191,0.21991564,0.40400788,-143.49467,-4.138889,-41.394566,-20.746138,false,382,55823.83970329163,84.282425,662.3426,13.820317,44,10341.813055933138,65.80879,157.14941,15.302051,45,70018.1483548368,278.07544,251.79552,12.634869,1.4395276,0,1,0,1,0,2.667182,1.4817333,1.1854486,-15.384011,4.7410984,2,25,3,15,23.023443,,,795.6317,,3500.0,3.5,-1.0,111,,,,12.061708,0.020773605,23,,VARIABLE,350.83789573577525,24.900437778004395,240.93334389999583,-0.09216755616326062,false,false,0,true,true,false,true,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3605.3682,3603.52,3607.1777,3.9897,3.9892,3.9903,-0.3551,-0.3623,-0.3486,141.6017,141.2309,141.9454,1.4509,1.4448,1.4567,0.9511,0.947,0.9549,0.586,0.5837,0.5882,MARCS
141,142,280160269,6246710012810366976,204787516,0.4868,Upper Scorpius,10.0,Rebull_2018,Rebull,2018,1636148068921376768,Gaia DR3 6246710012810366976,6246710012810366976,765314957,2016.0,239.34957887149986,0.021107858,-20.862704879933506,0.012527713,7.128630167547866,0.02281336,312.4761,26.445698,-13.24470991645023,0.022478065,-22.89001129503168,0.014925414,-0.27828515,-0.42875573,-0.1137427,-0.16297203,0.12406216,-0.13455695,0.556789,-0.11578835,0.032072186,-0.19220906,354,0,351,3,6.468391,511.99756,0.08738527,5.181064,31,true,1.2723986,,,,,,,,40,16,0.031740457,47,10,0,0.053416546,28.628412,0,0,1.2546695,0.49401292,0.5359704,0.20988841,0.24735776,-166.99467,7.2218986,-49.416275,-21.109407,false,358,60832.84916335693,151.15227,402.46072,13.727021,44,11714.873368890276,109.48969,106.99522,15.166698,44,75949.65379531916,431.6496,175.9521,12.546581,1.4410722,0,1,0,1,0,2.6201172,1.4396772,1.18044,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,350.9274461673884,24.215902728769162,241.55037841447972,-0.3995736195571112,false,false,0,true,true,false,true,false,true,true,false,1.7308995E-13,8.6457566E-13,0.99296397,3581.7166,3579.639,3583.6106,3.9868,3.9861,3.988,-0.39,-0.3964,-0.3834,138.7843,138.4055,139.1508,1.2577,1.2522,1.2635,0.8258,0.8221,0.8297,0.5115,0.5095,0.5137,MARCS
